aaag,ysag,cobi,aaa,ysa,Rate,UUI,LUI,Sex
11-19,21-30,100+,18,21,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,19,21,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,11,22,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,12,22,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,13,22,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,14,22,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,15,22,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,16,22,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,17,22,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,18,22,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,19,22,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,11,23,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,12,23,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,13,23,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,14,23,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,15,23,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,16,23,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,17,23,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,18,23,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,19,23,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,11,24,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,12,24,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,13,24,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,14,24,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,15,24,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,16,24,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,17,24,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,18,24,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,19,24,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,11,25,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,12,25,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,13,25,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,14,25,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,15,25,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,16,25,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,17,25,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,18,25,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,19,25,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,11,26,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,12,26,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,13,26,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,14,26,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,15,26,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,16,26,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,17,26,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,18,26,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,19,26,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,11,27,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,12,27,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,13,27,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,14,27,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,15,27,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,16,27,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,17,27,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,18,27,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,19,27,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,11,28,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,12,28,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,13,28,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,14,28,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,15,28,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,16,28,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,17,28,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,18,28,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,19,28,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,11,29,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,12,29,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,13,29,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,14,29,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,15,29,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,16,29,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,17,29,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,18,29,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,19,29,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,11,30,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,12,30,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,13,30,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,14,30,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,15,30,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,16,30,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,17,30,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,18,30,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,100+,19,30,0.000472008,0.00120213,0.000190887,Both
11-19,21-30,<100,11,21,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,12,21,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,13,21,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,14,21,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,15,21,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,16,21,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,17,21,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,18,21,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,19,21,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,11,22,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,12,22,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,13,22,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,14,22,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,15,22,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,16,22,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,17,22,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,18,22,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,19,22,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,11,23,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,12,23,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,13,23,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,14,23,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,15,23,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,16,23,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,17,23,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,18,23,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,19,23,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,11,24,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,12,24,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,13,24,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,14,24,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,15,24,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,16,24,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,17,24,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,18,24,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,19,24,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,11,25,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,12,25,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,13,25,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,14,25,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,15,25,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,16,25,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,17,25,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,18,25,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,19,25,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,11,26,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,12,26,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,13,26,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,14,26,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,15,26,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,16,26,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,17,26,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,18,26,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,19,26,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,11,27,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,12,27,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,13,27,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,14,27,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,15,27,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,16,27,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,17,27,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,18,27,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,19,27,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,11,28,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,12,28,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,13,28,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,14,28,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,15,28,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,16,28,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,17,28,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,18,28,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,19,28,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,11,29,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,12,29,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,13,29,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,14,29,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,15,29,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,16,29,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,17,29,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,18,29,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,19,29,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,11,30,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,12,30,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,13,30,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,14,30,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,15,30,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,16,30,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,17,30,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,18,30,0.000874262,0.003360827,0.00017635,Both
11-19,21-30,<100,19,30,0.000874262,0.003360827,0.00017635,Both
11-19,31-40,100+,11,31,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,12,31,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,13,31,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,14,31,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,15,31,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,16,31,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,17,31,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,18,31,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,19,31,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,11,32,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,12,32,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,13,32,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,14,32,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,15,32,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,16,32,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,17,32,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,18,32,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,19,32,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,11,33,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,12,33,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,13,33,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,14,33,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,15,33,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,16,33,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,17,33,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,18,33,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,19,33,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,11,34,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,12,34,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,13,34,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,14,34,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,15,34,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,16,34,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,17,34,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,18,34,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,19,34,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,11,35,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,12,35,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,13,35,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,14,35,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,15,35,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,16,35,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,17,35,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,18,35,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,19,35,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,11,36,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,12,36,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,13,36,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,14,36,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,15,36,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,16,36,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,17,36,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,18,36,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,19,36,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,11,37,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,12,37,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,13,37,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,14,37,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,15,37,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,16,37,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,17,37,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,18,37,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,19,37,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,11,38,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,12,38,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,13,38,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,14,38,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,15,38,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,16,38,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,17,38,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,18,38,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,19,38,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,11,39,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,12,39,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,13,39,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,14,39,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,15,39,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,16,39,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,17,39,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,18,39,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,19,39,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,11,40,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,12,40,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,13,40,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,14,40,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,15,40,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,16,40,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,17,40,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,18,40,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,100+,19,40,0.000584532,0.001803419,0.000203436,Both
11-19,31-40,<100,11,31,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,12,31,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,13,31,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,14,31,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,15,31,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,16,31,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,17,31,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,18,31,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,19,31,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,11,32,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,12,32,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,13,32,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,14,32,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,15,32,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,16,32,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,17,32,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,18,32,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,19,32,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,11,33,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,12,33,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,13,33,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,14,33,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,15,33,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,16,33,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,17,33,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,18,33,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,19,33,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,11,34,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,12,34,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,13,34,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,14,34,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,15,34,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,16,34,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,17,34,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,18,34,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,19,34,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,11,35,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,12,35,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,13,35,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,14,35,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,15,35,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,16,35,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,17,35,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,18,35,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,19,35,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,11,36,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,12,36,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,13,36,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,14,36,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,15,36,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,16,36,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,17,36,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,18,36,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,19,36,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,11,37,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,12,37,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,13,37,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,14,37,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,15,37,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,16,37,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,17,37,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,18,37,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,19,37,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,11,38,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,12,38,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,13,38,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,14,38,0.000188685,0.001720794,9.38578E-06,Both
11-19,31-40,<100,15,38,0.000188685,0.001720794,9.38578E-06,Both
