aaag,ysag,aaa,ysa,rate,upper,lower
70+,11+,106,17,1,1,1
70+,11+,107,17,1,1,1
70+,11+,108,17,1,1,1
70+,11+,109,17,1,1,1
70+,11+,110,17,1,1,1
70+,11+,70,18,1,1,1
70+,11+,71,18,1,1,1
70+,11+,72,18,1,1,1
70+,11+,73,18,1,1,1
70+,11+,74,18,1,1,1
70+,11+,75,18,1,1,1
70+,11+,76,18,1,1,1
70+,11+,77,18,1,1,1
70+,11+,78,18,1,1,1
70+,11+,79,18,1,1,1
70+,11+,80,18,1,1,1
70+,11+,81,18,1,1,1
70+,11+,82,18,1,1,1
70+,11+,83,18,1,1,1
70+,11+,84,18,1,1,1
70+,11+,85,18,1,1,1
70+,11+,86,18,1,1,1
70+,11+,87,18,1,1,1
70+,11+,88,18,1,1,1
70+,11+,89,18,1,1,1
70+,11+,90,18,1,1,1
70+,11+,91,18,1,1,1
70+,11+,92,18,1,1,1
70+,11+,93,18,1,1,1
70+,11+,94,18,1,1,1
70+,11+,95,18,1,1,1
70+,11+,96,18,1,1,1
70+,11+,97,18,1,1,1
70+,11+,98,18,1,1,1
70+,11+,99,18,1,1,1
70+,11+,100,18,1,1,1
70+,11+,101,18,1,1,1
70+,11+,102,18,1,1,1
70+,11+,103,18,1,1,1
70+,11+,104,18,1,1,1
70+,11+,105,18,1,1,1
70+,11+,106,18,1,1,1
70+,11+,107,18,1,1,1
70+,11+,108,18,1,1,1
70+,11+,109,18,1,1,1
70+,11+,110,18,1,1,1
70+,11+,70,19,1,1,1
70+,11+,71,19,1,1,1
70+,11+,72,19,1,1,1
70+,11+,73,19,1,1,1
70+,11+,74,19,1,1,1
70+,11+,75,19,1,1,1
70+,11+,76,19,1,1,1
70+,11+,77,19,1,1,1
70+,11+,78,19,1,1,1
70+,11+,79,19,1,1,1
70+,11+,80,19,1,1,1
70+,11+,81,19,1,1,1
70+,11+,82,19,1,1,1
70+,11+,83,19,1,1,1
70+,11+,84,19,1,1,1
70+,11+,85,19,1,1,1
70+,11+,86,19,1,1,1
70+,11+,87,19,1,1,1
70+,11+,88,19,1,1,1
70+,11+,89,19,1,1,1
70+,11+,90,19,1,1,1
70+,11+,91,19,1,1,1
70+,11+,92,19,1,1,1
70+,11+,93,19,1,1,1
70+,11+,94,19,1,1,1
70+,11+,95,19,1,1,1
70+,11+,96,19,1,1,1
70+,11+,97,19,1,1,1
70+,11+,98,19,1,1,1
70+,11+,99,19,1,1,1
70+,11+,100,19,1,1,1
70+,11+,101,19,1,1,1
70+,11+,102,19,1,1,1
70+,11+,103,19,1,1,1
70+,11+,104,19,1,1,1
70+,11+,105,19,1,1,1
70+,11+,106,19,1,1,1
70+,11+,107,19,1,1,1
70+,11+,108,19,1,1,1
70+,11+,109,19,1,1,1
70+,11+,110,19,1,1,1
70+,11+,70,20,1,1,1
70+,11+,71,20,1,1,1
70+,11+,72,20,1,1,1
70+,11+,73,20,1,1,1
70+,11+,74,20,1,1,1
70+,11+,75,20,1,1,1
70+,11+,76,20,1,1,1
70+,11+,77,20,1,1,1
70+,11+,78,20,1,1,1
70+,11+,79,20,1,1,1
70+,11+,80,20,1,1,1
70+,11+,81,20,1,1,1
70+,11+,82,20,1,1,1
70+,11+,83,20,1,1,1
70+,11+,84,20,1,1,1
70+,11+,85,20,1,1,1
70+,11+,86,20,1,1,1
70+,11+,87,20,1,1,1
70+,11+,88,20,1,1,1
70+,11+,89,20,1,1,1
70+,11+,90,20,1,1,1
70+,11+,91,20,1,1,1
70+,11+,92,20,1,1,1
70+,11+,93,20,1,1,1
70+,11+,94,20,1,1,1
70+,11+,95,20,1,1,1
70+,11+,96,20,1,1,1
70+,11+,97,20,1,1,1
70+,11+,98,20,1,1,1
70+,11+,99,20,1,1,1
70+,11+,100,20,1,1,1
70+,11+,101,20,1,1,1
70+,11+,102,20,1,1,1
70+,11+,103,20,1,1,1
70+,11+,104,20,1,1,1
70+,11+,105,20,1,1,1
70+,11+,106,20,1,1,1
70+,11+,107,20,1,1,1
70+,11+,108,20,1,1,1
70+,11+,109,20,1,1,1
70+,11+,110,20,1,1,1
70+,11+,70,21,1,1,1
70+,11+,71,21,1,1,1
70+,11+,72,21,1,1,1
70+,11+,73,21,1,1,1
70+,11+,74,21,1,1,1
70+,11+,75,21,1,1,1
70+,11+,76,21,1,1,1
70+,11+,77,21,1,1,1
70+,11+,78,21,1,1,1
70+,11+,79,21,1,1,1
70+,11+,80,21,1,1,1
70+,11+,81,21,1,1,1
70+,11+,82,21,1,1,1
70+,11+,83,21,1,1,1
70+,11+,84,21,1,1,1
70+,11+,85,21,1,1,1
70+,11+,86,21,1,1,1
70+,11+,87,21,1,1,1
70+,11+,88,21,1,1,1
70+,11+,89,21,1,1,1
70+,11+,90,21,1,1,1
70+,11+,91,21,1,1,1
70+,11+,92,21,1,1,1
70+,11+,93,21,1,1,1
70+,11+,94,21,1,1,1
70+,11+,95,21,1,1,1
70+,11+,96,21,1,1,1
70+,11+,97,21,1,1,1
70+,11+,98,21,1,1,1
70+,11+,99,21,1,1,1
70+,11+,100,21,1,1,1
70+,11+,101,21,1,1,1
70+,11+,102,21,1,1,1
70+,11+,103,21,1,1,1
70+,11+,104,21,1,1,1
70+,11+,105,21,1,1,1
70+,11+,106,21,1,1,1
70+,11+,107,21,1,1,1
70+,11+,108,21,1,1,1
70+,11+,109,21,1,1,1
70+,11+,110,21,1,1,1
70+,11+,70,22,1,1,1
70+,11+,71,22,1,1,1
70+,11+,72,22,1,1,1
70+,11+,73,22,1,1,1
70+,11+,74,22,1,1,1
70+,11+,75,22,1,1,1
70+,11+,76,22,1,1,1
70+,11+,77,22,1,1,1
70+,11+,78,22,1,1,1
70+,11+,79,22,1,1,1
70+,11+,80,22,1,1,1
70+,11+,81,22,1,1,1
70+,11+,82,22,1,1,1
70+,11+,83,22,1,1,1
70+,11+,84,22,1,1,1
70+,11+,85,22,1,1,1
70+,11+,86,22,1,1,1
70+,11+,87,22,1,1,1
70+,11+,88,22,1,1,1
70+,11+,89,22,1,1,1
70+,11+,90,22,1,1,1
70+,11+,91,22,1,1,1
70+,11+,92,22,1,1,1
70+,11+,93,22,1,1,1
70+,11+,94,22,1,1,1
70+,11+,95,22,1,1,1
70+,11+,96,22,1,1,1
70+,11+,97,22,1,1,1
70+,11+,98,22,1,1,1
70+,11+,99,22,1,1,1
70+,11+,100,22,1,1,1
70+,11+,101,22,1,1,1
70+,11+,102,22,1,1,1
70+,11+,103,22,1,1,1
70+,11+,104,22,1,1,1
70+,11+,105,22,1,1,1
70+,11+,106,22,1,1,1
70+,11+,107,22,1,1,1
70+,11+,108,22,1,1,1
70+,11+,109,22,1,1,1
70+,11+,110,22,1,1,1
70+,11+,70,23,1,1,1
70+,11+,71,23,1,1,1
70+,11+,72,23,1,1,1
70+,11+,73,23,1,1,1
70+,11+,74,23,1,1,1
70+,11+,75,23,1,1,1
70+,11+,76,23,1,1,1
70+,11+,77,23,1,1,1
70+,11+,78,23,1,1,1
70+,11+,79,23,1,1,1
70+,11+,80,23,1,1,1
70+,11+,81,23,1,1,1
70+,11+,82,23,1,1,1
70+,11+,83,23,1,1,1
70+,11+,84,23,1,1,1
70+,11+,85,23,1,1,1
70+,11+,86,23,1,1,1
70+,11+,87,23,1,1,1
70+,11+,88,23,1,1,1
70+,11+,89,23,1,1,1
70+,11+,90,23,1,1,1
70+,11+,91,23,1,1,1
70+,11+,92,23,1,1,1
70+,11+,93,23,1,1,1
70+,11+,94,23,1,1,1
70+,11+,95,23,1,1,1
70+,11+,96,23,1,1,1
70+,11+,97,23,1,1,1
70+,11+,98,23,1,1,1
70+,11+,99,23,1,1,1
70+,11+,100,23,1,1,1
70+,11+,101,23,1,1,1
70+,11+,102,23,1,1,1
70+,11+,103,23,1,1,1
70+,11+,104,23,1,1,1
70+,11+,105,23,1,1,1
70+,11+,106,23,1,1,1
70+,11+,107,23,1,1,1
70+,11+,108,23,1,1,1
70+,11+,109,23,1,1,1
70+,11+,110,23,1,1,1
70+,11+,70,24,1,1,1
70+,11+,71,24,1,1,1
70+,11+,72,24,1,1,1
70+,11+,73,24,1,1,1
70+,11+,74,24,1,1,1
70+,11+,75,24,1,1,1
70+,11+,76,24,1,1,1
70+,11+,77,24,1,1,1
70+,11+,78,24,1,1,1
70+,11+,79,24,1,1,1
70+,11+,80,24,1,1,1
70+,11+,81,24,1,1,1
70+,11+,82,24,1,1,1
70+,11+,83,24,1,1,1
70+,11+,84,24,1,1,1
70+,11+,85,24,1,1,1
70+,11+,86,24,1,1,1
70+,11+,87,24,1,1,1
70+,11+,88,24,1,1,1
70+,11+,89,24,1,1,1
70+,11+,90,24,1,1,1
70+,11+,91,24,1,1,1
70+,11+,92,24,1,1,1
70+,11+,93,24,1,1,1
70+,11+,94,24,1,1,1
70+,11+,95,24,1,1,1
70+,11+,96,24,1,1,1
70+,11+,97,24,1,1,1
70+,11+,98,24,1,1,1
70+,11+,99,24,1,1,1
70+,11+,100,24,1,1,1
70+,11+,101,24,1,1,1
70+,11+,102,24,1,1,1
70+,11+,103,24,1,1,1
70+,11+,104,24,1,1,1
70+,11+,105,24,1,1,1
70+,11+,106,24,1,1,1
70+,11+,107,24,1,1,1
70+,11+,108,24,1,1,1
70+,11+,109,24,1,1,1
70+,11+,110,24,1,1,1
70+,11+,70,25,1,1,1
70+,11+,71,25,1,1,1
70+,11+,72,25,1,1,1
70+,11+,73,25,1,1,1
70+,11+,74,25,1,1,1
70+,11+,75,25,1,1,1
70+,11+,76,25,1,1,1
70+,11+,77,25,1,1,1
70+,11+,78,25,1,1,1
70+,11+,79,25,1,1,1
70+,11+,80,25,1,1,1
70+,11+,81,25,1,1,1
70+,11+,82,25,1,1,1
70+,11+,83,25,1,1,1
70+,11+,84,25,1,1,1
70+,11+,85,25,1,1,1
70+,11+,86,25,1,1,1
70+,11+,87,25,1,1,1
70+,11+,88,25,1,1,1
70+,11+,89,25,1,1,1
70+,11+,90,25,1,1,1
70+,11+,91,25,1,1,1
70+,11+,92,25,1,1,1
70+,11+,93,25,1,1,1
70+,11+,94,25,1,1,1
70+,11+,95,25,1,1,1
70+,11+,96,25,1,1,1
70+,11+,97,25,1,1,1
70+,11+,98,25,1,1,1
70+,11+,99,25,1,1,1
70+,11+,100,25,1,1,1
70+,11+,101,25,1,1,1
70+,11+,102,25,1,1,1
70+,11+,103,25,1,1,1
70+,11+,104,25,1,1,1
70+,11+,105,25,1,1,1
70+,11+,106,25,1,1,1
70+,11+,107,25,1,1,1
70+,11+,108,25,1,1,1
70+,11+,109,25,1,1,1
70+,11+,110,25,1,1,1
70+,11+,70,26,1,1,1
70+,11+,71,26,1,1,1
70+,11+,72,26,1,1,1
70+,11+,73,26,1,1,1
70+,11+,74,26,1,1,1
70+,11+,75,26,1,1,1
70+,11+,76,26,1,1,1
70+,11+,77,26,1,1,1
70+,11+,78,26,1,1,1
70+,11+,79,26,1,1,1
70+,11+,80,26,1,1,1
70+,11+,81,26,1,1,1
70+,11+,82,26,1,1,1
70+,11+,83,26,1,1,1
70+,11+,84,26,1,1,1
70+,11+,85,26,1,1,1
70+,11+,86,26,1,1,1
70+,11+,87,26,1,1,1
70+,11+,88,26,1,1,1
70+,11+,89,26,1,1,1
70+,11+,90,26,1,1,1
70+,11+,91,26,1,1,1
70+,11+,92,26,1,1,1
70+,11+,93,26,1,1,1
70+,11+,94,26,1,1,1
70+,11+,95,26,1,1,1
70+,11+,96,26,1,1,1
70+,11+,97,26,1,1,1
70+,11+,98,26,1,1,1
70+,11+,99,26,1,1,1
70+,11+,100,26,1,1,1
70+,11+,101,26,1,1,1
70+,11+,102,26,1,1,1
70+,11+,103,26,1,1,1
70+,11+,104,26,1,1,1
70+,11+,105,26,1,1,1
70+,11+,106,26,1,1,1
70+,11+,107,26,1,1,1
70+,11+,108,26,1,1,1
70+,11+,109,26,1,1,1
70+,11+,110,26,1,1,1
70+,11+,70,27,1,1,1
70+,11+,71,27,1,1,1
70+,11+,72,27,1,1,1
70+,11+,73,27,1,1,1
70+,11+,74,27,1,1,1
70+,11+,75,27,1,1,1
70+,11+,76,27,1,1,1
70+,11+,77,27,1,1,1
70+,11+,78,27,1,1,1
70+,11+,79,27,1,1,1
70+,11+,80,27,1,1,1
70+,11+,81,27,1,1,1
70+,11+,82,27,1,1,1
70+,11+,83,27,1,1,1
70+,11+,84,27,1,1,1
70+,11+,85,27,1,1,1
70+,11+,86,27,1,1,1
70+,11+,87,27,1,1,1
70+,11+,88,27,1,1,1
70+,11+,89,27,1,1,1
70+,11+,90,27,1,1,1
70+,11+,91,27,1,1,1
70+,11+,92,27,1,1,1
70+,11+,93,27,1,1,1
70+,11+,94,27,1,1,1
70+,11+,95,27,1,1,1
70+,11+,96,27,1,1,1
70+,11+,97,27,1,1,1
70+,11+,98,27,1,1,1
70+,11+,99,27,1,1,1
70+,11+,100,27,1,1,1
70+,11+,101,27,1,1,1
70+,11+,102,27,1,1,1
70+,11+,103,27,1,1,1
70+,11+,104,27,1,1,1
70+,11+,105,27,1,1,1
70+,11+,106,27,1,1,1
70+,11+,107,27,1,1,1
70+,11+,108,27,1,1,1
70+,11+,109,27,1,1,1
70+,11+,110,27,1,1,1
70+,11+,70,28,1,1,1
70+,11+,71,28,1,1,1
70+,11+,72,28,1,1,1
70+,11+,73,28,1,1,1
70+,11+,74,28,1,1,1
70+,11+,75,28,1,1,1
70+,11+,76,28,1,1,1
70+,11+,77,28,1,1,1
70+,11+,78,28,1,1,1
70+,11+,79,28,1,1,1
70+,11+,80,28,1,1,1
70+,11+,81,28,1,1,1
70+,11+,82,28,1,1,1
70+,11+,83,28,1,1,1
70+,11+,84,28,1,1,1
70+,11+,85,28,1,1,1
70+,11+,86,28,1,1,1
70+,11+,87,28,1,1,1
70+,11+,88,28,1,1,1
70+,11+,89,28,1,1,1
70+,11+,90,28,1,1,1
70+,11+,91,28,1,1,1
70+,11+,92,28,1,1,1
70+,11+,93,28,1,1,1
70+,11+,94,28,1,1,1
70+,11+,95,28,1,1,1
70+,11+,96,28,1,1,1
70+,11+,97,28,1,1,1
70+,11+,98,28,1,1,1
70+,11+,99,28,1,1,1
70+,11+,100,28,1,1,1
70+,11+,101,28,1,1,1
70+,11+,102,28,1,1,1
70+,11+,103,28,1,1,1
70+,11+,104,28,1,1,1
70+,11+,105,28,1,1,1
70+,11+,106,28,1,1,1
70+,11+,107,28,1,1,1
70+,11+,108,28,1,1,1
70+,11+,109,28,1,1,1
70+,11+,110,28,1,1,1
70+,11+,70,29,1,1,1
70+,11+,71,29,1,1,1
70+,11+,72,29,1,1,1
70+,11+,73,29,1,1,1
70+,11+,74,29,1,1,1
70+,11+,75,29,1,1,1
70+,11+,76,29,1,1,1
70+,11+,77,29,1,1,1
70+,11+,78,29,1,1,1
70+,11+,79,29,1,1,1
70+,11+,80,29,1,1,1
70+,11+,81,29,1,1,1
70+,11+,82,29,1,1,1
70+,11+,83,29,1,1,1
70+,11+,84,29,1,1,1
70+,11+,85,29,1,1,1
70+,11+,86,29,1,1,1
70+,11+,87,29,1,1,1
70+,11+,88,29,1,1,1
70+,11+,89,29,1,1,1
70+,11+,90,29,1,1,1
70+,11+,91,29,1,1,1
70+,11+,92,29,1,1,1
70+,11+,93,29,1,1,1
70+,11+,94,29,1,1,1
70+,11+,95,29,1,1,1
70+,11+,96,29,1,1,1
70+,11+,97,29,1,1,1
70+,11+,98,29,1,1,1
70+,11+,99,29,1,1,1
70+,11+,100,29,1,1,1
70+,11+,101,29,1,1,1
70+,11+,102,29,1,1,1
70+,11+,103,29,1,1,1
70+,11+,104,29,1,1,1
70+,11+,105,29,1,1,1
70+,11+,106,29,1,1,1
70+,11+,107,29,1,1,1
70+,11+,108,29,1,1,1
70+,11+,109,29,1,1,1
70+,11+,110,29,1,1,1
70+,11+,70,30,1,1,1
70+,11+,71,30,1,1,1
70+,11+,72,30,1,1,1
70+,11+,73,30,1,1,1
70+,11+,74,30,1,1,1
70+,11+,75,30,1,1,1
70+,11+,76,30,1,1,1
70+,11+,77,30,1,1,1
70+,11+,78,30,1,1,1
70+,11+,79,30,1,1,1
70+,11+,80,30,1,1,1
70+,11+,81,30,1,1,1
70+,11+,82,30,1,1,1
70+,11+,83,30,1,1,1
70+,11+,84,30,1,1,1
70+,11+,85,30,1,1,1
70+,11+,86,30,1,1,1
70+,11+,87,30,1,1,1
70+,11+,88,30,1,1,1
70+,11+,89,30,1,1,1
70+,11+,90,30,1,1,1
70+,11+,91,30,1,1,1
70+,11+,92,30,1,1,1
70+,11+,93,30,1,1,1
70+,11+,94,30,1,1,1
70+,11+,95,30,1,1,1
70+,11+,96,30,1,1,1
70+,11+,97,30,1,1,1
70+,11+,98,30,1,1,1
70+,11+,99,30,1,1,1
70+,11+,100,30,1,1,1
70+,11+,101,30,1,1,1
70+,11+,102,30,1,1,1
70+,11+,103,30,1,1,1
70+,11+,104,30,1,1,1
70+,11+,105,30,1,1,1
70+,11+,106,30,1,1,1
70+,11+,107,30,1,1,1
70+,11+,108,30,1,1,1
70+,11+,109,30,1,1,1
70+,11+,110,30,1,1,1
70+,11+,70,31,1,1,1
70+,11+,71,31,1,1,1
70+,11+,72,31,1,1,1
70+,11+,73,31,1,1,1
70+,11+,74,31,1,1,1
70+,11+,75,31,1,1,1
70+,11+,76,31,1,1,1
70+,11+,77,31,1,1,1
70+,11+,78,31,1,1,1
70+,11+,79,31,1,1,1
70+,11+,80,31,1,1,1
70+,11+,81,31,1,1,1
70+,11+,82,31,1,1,1
70+,11+,83,31,1,1,1
70+,11+,84,31,1,1,1
70+,11+,85,31,1,1,1
70+,11+,86,31,1,1,1
70+,11+,87,31,1,1,1
70+,11+,88,31,1,1,1
70+,11+,89,31,1,1,1
70+,11+,90,31,1,1,1
70+,11+,91,31,1,1,1
70+,11+,92,31,1,1,1
70+,11+,93,31,1,1,1
70+,11+,94,31,1,1,1
70+,11+,95,31,1,1,1
70+,11+,96,31,1,1,1
70+,11+,97,31,1,1,1
70+,11+,98,31,1,1,1
70+,11+,99,31,1,1,1
70+,11+,100,31,1,1,1
70+,11+,101,31,1,1,1
70+,11+,102,31,1,1,1
70+,11+,103,31,1,1,1
70+,11+,104,31,1,1,1
70+,11+,105,31,1,1,1
70+,11+,106,31,1,1,1
70+,11+,107,31,1,1,1
70+,11+,108,31,1,1,1
70+,11+,109,31,1,1,1
70+,11+,110,31,1,1,1
70+,11+,70,32,1,1,1
70+,11+,71,32,1,1,1
70+,11+,72,32,1,1,1
70+,11+,73,32,1,1,1
70+,11+,74,32,1,1,1
70+,11+,75,32,1,1,1
70+,11+,76,32,1,1,1
70+,11+,77,32,1,1,1
70+,11+,78,32,1,1,1
70+,11+,79,32,1,1,1
70+,11+,80,32,1,1,1
70+,11+,81,32,1,1,1
70+,11+,82,32,1,1,1
70+,11+,83,32,1,1,1
70+,11+,84,32,1,1,1
70+,11+,85,32,1,1,1
70+,11+,86,32,1,1,1
70+,11+,87,32,1,1,1
70+,11+,88,32,1,1,1
70+,11+,89,32,1,1,1
70+,11+,90,32,1,1,1
70+,11+,91,32,1,1,1
70+,11+,92,32,1,1,1
70+,11+,93,32,1,1,1
70+,11+,94,32,1,1,1
70+,11+,95,32,1,1,1
70+,11+,96,32,1,1,1
70+,11+,97,32,1,1,1
70+,11+,98,32,1,1,1
70+,11+,99,32,1,1,1
70+,11+,100,32,1,1,1
70+,11+,101,32,1,1,1
70+,11+,102,32,1,1,1
70+,11+,103,32,1,1,1
70+,11+,104,32,1,1,1
