prevalence_scenario,screeningStrategy,screen_count_requested,outcome,old_value,locked_run_value,source_file,absolute_difference,relative_difference,comparison_abs_tolerance,difference_class,pass_fail
LTBI_3pct,random,200,expected_NNS_prevent_TB,,,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,200,expected_PPV,0.5555555555555556,0.5555555555555556,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,200,expected_active_TB_prevented,0.0,0.0,apy_prevalence_scenario_grid.csv,0.0,,1e-12,exact,pass
LTBI_3pct,random,200,expected_false_positive_share,0.4444444444444444,0.4444444444444444,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,200,expected_false_positive_tests,4.0,4.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,200,expected_test_positive_nonactive,9.0,9.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,200,expected_true_positive_tests,5.0,5.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,200,ltbi_prevalence,0.03,0.03,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,200,screenCoverage,0.1333333333333333,0.1333333333333333,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,300,expected_NNS_prevent_TB,300.0,300.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,300,expected_PPV,0.5384615384615384,0.5384615384615384,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,300,expected_active_TB_prevented,1.0,1.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,300,expected_false_positive_share,0.4615384615384615,0.4615384615384615,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,300,expected_false_positive_tests,6.0,6.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,300,expected_test_positive_nonactive,13.0,13.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,300,expected_true_positive_tests,7.0,7.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,300,ltbi_prevalence,0.03,0.03,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,300,screenCoverage,0.2,0.2,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,450,expected_NNS_prevent_TB,450.0,450.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,450,expected_PPV,0.55,0.55,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,450,expected_active_TB_prevented,1.0,1.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,450,expected_false_positive_share,0.45,0.45,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,450,expected_false_positive_tests,9.0,9.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,450,expected_test_positive_nonactive,20.0,20.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,450,expected_true_positive_tests,11.0,11.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,450,ltbi_prevalence,0.03,0.03,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,450,screenCoverage,0.3,0.3,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,600,expected_NNS_prevent_TB,300.0,300.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,600,expected_PPV,0.5925925925925926,0.5925925925925926,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,600,expected_active_TB_prevented,2.0,2.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,600,expected_false_positive_share,0.4074074074074074,0.4074074074074074,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,600,expected_false_positive_tests,11.0,11.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,600,expected_test_positive_nonactive,27.0,27.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,600,expected_true_positive_tests,16.0,16.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,600,ltbi_prevalence,0.03,0.03,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,600,screenCoverage,0.4,0.4,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,1000,expected_NNS_prevent_TB,333.3333333333333,333.3333333333333,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,1000,expected_PPV,0.5777777777777777,0.5777777777777777,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,1000,expected_active_TB_prevented,3.0,3.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,1000,expected_false_positive_share,0.4222222222222222,0.4222222222222222,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,1000,expected_false_positive_tests,19.0,19.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,1000,expected_test_positive_nonactive,45.0,45.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,1000,expected_true_positive_tests,26.0,26.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,1000,ltbi_prevalence,0.03,0.03,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,1000,screenCoverage,0.6666666666666666,0.6666666666666666,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,1500,expected_NNS_prevent_TB,300.0,300.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,1500,expected_PPV,0.5735294117647058,0.5735294117647058,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,1500,expected_active_TB_prevented,5.0,5.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,1500,expected_false_positive_share,0.4264705882352941,0.4264705882352941,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,1500,expected_false_positive_tests,29.0,29.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,1500,expected_test_positive_nonactive,68.0,68.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,1500,expected_true_positive_tests,39.0,39.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,1500,ltbi_prevalence,0.03,0.03,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_3pct,random,1500,screenCoverage,1.0,1.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,0,expected_NNS_prevent_TB,,,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,0,expected_PPV,,,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,0,expected_active_TB_prevented,0.0,0.0,apy_prevalence_scenario_grid.csv,0.0,,1e-12,exact,pass
LTBI_5pct,ltbi,0,expected_false_positive_share,,,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,0,expected_false_positive_tests,0.0,0.0,apy_prevalence_scenario_grid.csv,0.0,,1e-12,exact,pass
LTBI_5pct,ltbi,0,expected_test_positive_nonactive,0.0,0.0,apy_prevalence_scenario_grid.csv,0.0,,1e-12,exact,pass
LTBI_5pct,ltbi,0,expected_true_positive_tests,0.0,0.0,apy_prevalence_scenario_grid.csv,0.0,,1e-12,exact,pass
LTBI_5pct,ltbi,0,ltbi_prevalence,0.05,0.05,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,0,screenCoverage,0.0,0.0,apy_prevalence_scenario_grid.csv,0.0,,1e-12,exact,pass
LTBI_5pct,ltbi,50,expected_NNS_prevent_TB,16.666666666666668,16.666666666666668,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,50,expected_PPV,1.0,1.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,50,expected_active_TB_prevented,3.0,3.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,50,expected_false_positive_share,0.0,0.0,apy_prevalence_scenario_grid.csv,0.0,,1e-12,exact,pass
LTBI_5pct,ltbi,50,expected_false_positive_tests,0.0,0.0,apy_prevalence_scenario_grid.csv,0.0,,1e-12,exact,pass
LTBI_5pct,ltbi,50,expected_test_positive_nonactive,13.0,13.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,50,expected_true_positive_tests,13.0,13.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,50,ltbi_prevalence,0.05,0.05,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,50,screenCoverage,0.0333333333333333,0.0333333333333333,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,100,expected_NNS_prevent_TB,25.0,25.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,100,expected_PPV,0.9545454545454546,0.9545454545454546,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,100,expected_active_TB_prevented,4.0,4.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,100,expected_false_positive_share,0.0454545454545454,0.0454545454545454,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,100,expected_false_positive_tests,1.0,1.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,100,expected_test_positive_nonactive,22.0,22.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,100,expected_true_positive_tests,21.0,21.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,100,ltbi_prevalence,0.05,0.05,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,100,screenCoverage,0.0666666666666666,0.0666666666666666,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,150,expected_NNS_prevent_TB,30.0,30.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,150,expected_PPV,0.9310344827586208,0.9310344827586208,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,150,expected_active_TB_prevented,5.0,5.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,150,expected_false_positive_share,0.0689655172413793,0.0689655172413793,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,150,expected_false_positive_tests,2.0,2.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,150,expected_test_positive_nonactive,29.0,29.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,150,expected_true_positive_tests,27.0,27.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,150,ltbi_prevalence,0.05,0.05,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,150,screenCoverage,0.1,0.1,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,200,expected_NNS_prevent_TB,33.333333333333336,33.333333333333336,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,200,expected_PPV,0.9142857142857144,0.9142857142857144,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,200,expected_active_TB_prevented,6.0,6.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,200,expected_false_positive_share,0.0857142857142857,0.0857142857142857,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,200,expected_false_positive_tests,3.0,3.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,200,expected_test_positive_nonactive,35.0,35.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,200,expected_true_positive_tests,32.0,32.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,200,ltbi_prevalence,0.05,0.05,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,200,screenCoverage,0.1333333333333333,0.1333333333333333,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,300,expected_NNS_prevent_TB,42.85714285714285,42.85714285714285,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,300,expected_PPV,0.8888888888888888,0.8888888888888888,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,300,expected_active_TB_prevented,7.0,7.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,300,expected_false_positive_share,0.1111111111111111,0.1111111111111111,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,300,expected_false_positive_tests,5.0,5.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,300,expected_test_positive_nonactive,45.0,45.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,300,expected_true_positive_tests,40.0,40.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,300,ltbi_prevalence,0.05,0.05,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,300,screenCoverage,0.2,0.2,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,450,expected_NNS_prevent_TB,56.25,56.25,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,450,expected_PPV,0.8571428571428571,0.8571428571428571,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,450,expected_active_TB_prevented,8.0,8.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,450,expected_false_positive_share,0.1428571428571428,0.1428571428571428,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,450,expected_false_positive_tests,8.0,8.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,450,expected_test_positive_nonactive,56.0,56.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,450,expected_true_positive_tests,48.0,48.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,450,ltbi_prevalence,0.05,0.05,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,450,screenCoverage,0.3,0.3,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,600,expected_NNS_prevent_TB,75.0,75.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,600,expected_PPV,0.8307692307692308,0.8307692307692308,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,600,expected_active_TB_prevented,8.0,8.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,600,expected_false_positive_share,0.1692307692307692,0.1692307692307692,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,600,expected_false_positive_tests,11.0,11.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,600,expected_test_positive_nonactive,65.0,65.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,600,expected_true_positive_tests,54.0,54.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,600,ltbi_prevalence,0.05,0.05,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,600,screenCoverage,0.4,0.4,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,1000,expected_NNS_prevent_TB,125.0,125.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,1000,expected_PPV,0.7777777777777778,0.7777777777777778,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,1000,expected_active_TB_prevented,8.0,8.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,1000,expected_false_positive_share,0.2222222222222222,0.2222222222222222,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,1000,expected_false_positive_tests,18.0,18.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,1000,expected_test_positive_nonactive,81.0,81.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,1000,expected_true_positive_tests,63.0,63.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,1000,ltbi_prevalence,0.05,0.05,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,1000,screenCoverage,0.6666666666666666,0.6666666666666666,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,1500,expected_NNS_prevent_TB,166.66666666666666,166.66666666666666,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,1500,expected_PPV,0.6989247311827957,0.6989247311827957,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,1500,expected_active_TB_prevented,9.0,9.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,1500,expected_false_positive_share,0.3010752688172043,0.3010752688172043,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,1500,expected_false_positive_tests,28.0,28.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,1500,expected_test_positive_nonactive,93.0,93.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,1500,expected_true_positive_tests,65.0,65.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,1500,ltbi_prevalence,0.05,0.05,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,ltbi,1500,screenCoverage,1.0,1.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,prevent,0,expected_NNS_prevent_TB,,,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,prevent,0,expected_PPV,,,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,prevent,0,expected_active_TB_prevented,0.0,0.0,apy_prevalence_scenario_grid.csv,0.0,,1e-12,exact,pass
LTBI_5pct,prevent,0,expected_false_positive_share,,,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,prevent,0,expected_false_positive_tests,0.0,0.0,apy_prevalence_scenario_grid.csv,0.0,,1e-12,exact,pass
LTBI_5pct,prevent,0,expected_test_positive_nonactive,0.0,0.0,apy_prevalence_scenario_grid.csv,0.0,,1e-12,exact,pass
LTBI_5pct,prevent,0,expected_true_positive_tests,0.0,0.0,apy_prevalence_scenario_grid.csv,0.0,,1e-12,exact,pass
LTBI_5pct,prevent,0,ltbi_prevalence,0.05,0.05,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,prevent,0,screenCoverage,0.0,0.0,apy_prevalence_scenario_grid.csv,0.0,,1e-12,exact,pass
LTBI_5pct,prevent,50,expected_NNS_prevent_TB,16.666666666666668,16.666666666666668,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,prevent,50,expected_PPV,0.9166666666666666,0.9166666666666666,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,prevent,50,expected_active_TB_prevented,3.0,3.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,prevent,50,expected_false_positive_share,0.0833333333333333,0.0833333333333333,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,prevent,50,expected_false_positive_tests,1.0,1.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,prevent,50,expected_test_positive_nonactive,12.0,12.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,prevent,50,expected_true_positive_tests,11.0,11.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,prevent,50,ltbi_prevalence,0.05,0.05,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,prevent,50,screenCoverage,0.0333333333333333,0.0333333333333333,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,prevent,100,expected_NNS_prevent_TB,20.0,20.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,prevent,100,expected_PPV,0.9473684210526316,0.9473684210526316,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,prevent,100,expected_active_TB_prevented,5.0,5.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,prevent,100,expected_false_positive_share,0.0526315789473684,0.0526315789473684,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,prevent,100,expected_false_positive_tests,1.0,1.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,prevent,100,expected_test_positive_nonactive,19.0,19.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,prevent,100,expected_true_positive_tests,18.0,18.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,prevent,100,ltbi_prevalence,0.05,0.05,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,prevent,100,screenCoverage,0.0666666666666666,0.0666666666666666,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,prevent,150,expected_NNS_prevent_TB,25.0,25.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,prevent,150,expected_PPV,0.92,0.92,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,prevent,150,expected_active_TB_prevented,6.0,6.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,prevent,150,expected_false_positive_share,0.08,0.08,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,prevent,150,expected_false_positive_tests,2.0,2.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,prevent,150,expected_test_positive_nonactive,25.0,25.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,prevent,150,expected_true_positive_tests,23.0,23.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,prevent,150,ltbi_prevalence,0.05,0.05,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,prevent,150,screenCoverage,0.1,0.1,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,prevent,200,expected_NNS_prevent_TB,33.333333333333336,33.333333333333336,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,prevent,200,expected_PPV,0.9032258064516128,0.9032258064516128,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,prevent,200,expected_active_TB_prevented,6.0,6.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,prevent,200,expected_false_positive_share,0.0967741935483871,0.0967741935483871,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,prevent,200,expected_false_positive_tests,3.0,3.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,prevent,200,expected_test_positive_nonactive,31.0,31.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,prevent,200,expected_true_positive_tests,28.0,28.0,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,prevent,200,ltbi_prevalence,0.05,0.05,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,prevent,200,screenCoverage,0.1333333333333333,0.1333333333333333,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,prevent,300,expected_NNS_prevent_TB,42.85714285714285,42.85714285714285,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
LTBI_5pct,prevent,300,expected_PPV,0.8780487804878049,0.8780487804878049,apy_prevalence_scenario_grid.csv,0.0,0.0,1e-12,exact,pass
